repository,wrong,correct,commit,file,line
testinfected/simple-petstore,evaluatesToLogicialConjunctionOfMultipleMatchers,evaluatesToLogicalConjunctionOfMultipleMatchers,f93e794cc9c51679b6e853f6f649ab7f8026a23a,webapp/src/test/java/test/unit/org/testinfected/molecule/matchers/AllOfTest.java,14
tetious/watin,CheckThreadAppartmentStateIsSTA,CheckThreadApartmentStateIsSTA,faefc6df4b14c2bf458e9ed2356a3d23c1345ffb,src/Core/IE.cs,364
tetious/watin,SetThreadAppartmentStateToSTA,SetThreadApartmentStateToSTA,faefc6df4b14c2bf458e9ed2356a3d23c1345ffb,src/Core/IE.cs,383
teyrana/openrocket,calculateAvrageThrust,calculateAverageThrust,76d4136011f2ee1f97841bbc2a091ce083b6ca3b,core/src/net/sf/openrocket/simulation/AbstractSimulationStepper.java,176
tfr42/maven-course-examples,getFirsName,getFirstName,a616025fe68445be7f205b06e31c79f2dc748ddc,solutions/jaxws-code-generation/src/main/java/course/jaxws/hello/HelloBean.java,22
thaliproject/Thali_CordovaPlugin,wairForEvent,waitForEvent,c89ea9a7620775243e914937e77566f96d620702,test/www/jxcore/bv_tests/testThaliMobileNative.js,633
the-blue-alliance/spectrum,onSelectedColorChaxnged,onSelectedColorChanged,c4f9495c776f14e5b298f1bba3d4ad8e28fa4be3,spectrum/src/main/java/com/thebluealliance/spectrum/SpectrumPalette.java,290
TheCrafter4000/TinkersMiddleearth,FractionSmelteryRender,FactionSmelteryRender,3f2876f7acbbf9aa86304ca72cdcf1b7aa6f7cba,src/main/java/com/thecrafter4000/lotrtc/ClientProxy.java,26
TheCrafter4000/TinkersMiddleearth,SmelteryMainFraction,SmelteryMainFaction,3f2876f7acbbf9aa86304ca72cdcf1b7aa6f7cba,src/main/java/com/thecrafter4000/lotrtc/smeltery/SmelteryRecipes.java,153
the-DJDJ/JavaText,printAccross,printAcross,793226b52ef451673f88b1c3f0102c14c43a708a,src/BeanPlant/the_DJDJ/JavaText/io/CommandParser.java,470
ThemeBoy/SportsPress,WC_Admin_Setup_Wizard,SP_Admin_Setup_Wizard,78e128bc09799f42ddc2fa073bf7a310a5e48597,includes/admin/class-sp-admin-setup-wizard.php,789
TheMolkaPL/Skript,getRevisin,getRevision,f584baa683f3ed8692d5c9af9340dcdf29c19753,src/main/java/ch/njol/skript/util/Version.java,137
thewally/SpringBootLoginManager,setSessioId,setSessionId,f651295c963d8d264ec03634b3dc0e1deebc6f3b,usermanagement/src/main/java/nl/thewally/loginmanager/usermanagement/response/SessionResponse.java,47
ThomasHauth/blendomatic,BaketOperation,BakeOperation,eb0188c01a2484d179aaafcaf9d52173fdf66b50,blendomatic.py,25
thomaswk/devx-tools,filetpath,filepath,202c9fe21e2f7fd3080774057dac66ae91febcb0,waterfall/bootstrap/bootstrap_bin.go,60
thraaawn/CompactMachines,getBedCoors,getBedCoords,6f07bb98b79e7de275111e2e7ba4e1a5b6424179,src/main/java/org/dave/compactmachines3/misc/PlayerEventHandler.java,40
thradec/wolf-validator,findCoruptedFiles,findCorruptedFiles,a6756849b2e8ae2b866097f45414b64d53007f91,src/main/java/org/jboss/wolf/validator/impl/distribution/DistributionValidator.java,128
Thrinacia/ng2-froala-editor,FroalaEditorCompnoent,FroalaEditorComponent,caa5e9e3855c1c7ff8d1f817a7a119deb8f65619,dist/ng2-froala-editor.js,2
th-schwarz/C5Connector.Java,getSplitterWith,getSplitterWidth,af6737c130290eec1a288448b4f34931b5f3592c,src/main/java/codes/thischwa/c5c/filemanager/Options.java,206
th-schwarz/C5Connector.Java,setSplitterWith,setSplitterWidth,af6737c130290eec1a288448b4f34931b5f3592c,src/main/java/codes/thischwa/c5c/filemanager/Options.java,210
th-schwarz/C5Connector.Java,getSplitterMinWith,getSplitterMinWidth,af6737c130290eec1a288448b4f34931b5f3592c,src/main/java/codes/thischwa/c5c/filemanager/Options.java,214
th-schwarz/C5Connector.Java,setSplitterMinWith,setSplitterMinWidth,af6737c130290eec1a288448b4f34931b5f3592c,src/main/java/codes/thischwa/c5c/filemanager/Options.java,218
thsmi/sieve,onChallangeServer,onChallengeServer,292a3370e5e281a3179fab7897cbdf16e868c777,src/common/libManageSieve/SieveRequest.js,1418
thsmi/sieve,onValidateChallange,onValidateChallenge,292a3370e5e281a3179fab7897cbdf16e868c777,src/common/libManageSieve/SieveRequest.js,1420
ThumNet/EasyAD,DiplayName,DisplayName,43bdc8db4b58a5de0b7568d7e56a8389426b69f6,src/ThumNet.EasyAD/Handlers/RefreshGroupsHandler.cs,59
timmattison/aws-sdk-java,messageRecieptHandle,messageReceiptHandle,391245d3d31737e6bcc1e6ac1e7e486c78561014,src/samples/AmazonSimpleQueueService/SimpleQueueServiceSample.java,113
timurengineer/esf-web-client,radioConteiner,radioContainer,a398a047a629fac8aba1413ed343f3ec90d99951,src/Search.js,74
tinymce/tinymce,setMceInteralContent,setMceInternalContent,7a5da6e5411f5de04990fcc220fec971b116ea43,js/tinymce/classes/util/Quirks.js,1616
tkondratenya/AMDM,Infastructure,Infrastructure,6fbd9e29ab65d53e05e512dd8e0179fa44c84073,AMDM/AMDM.BLL/Services/AmdmService.cs,11
tkraemer/n4js,GH_170_ImageCachint_PluginUITest,GH_170_ImageCaching_PluginUITest,0fd7571dc4ba182c13f05fdd464a4855a0a7bb2c,tests/eu.numberfour.n4js.ui.tests/src/eu/numberfour/n4js/tests/bugs/GH_170_ImageCaching_PluginUITest.java,24
TLIboundless/FTMSBackEnd,getTimeSumbitted,getTimeSubmitted,42a4e81de68253b4e003e8b1b9dd0155812c672c,src/main/java/com/boundless/ftms/model/Timesheets.java,60
tokuhirom/jdbcutils,getParameers,getParameters,08a11f39e356a6a1ebf8b392ac928723813a22d9,src/main/java/me/geso/jdbcutils/JDBCUtils.java,70
tomaszlukaszyk/ccmsv2,readMentrosEmails,readMentorsEmails,af4a711b7e7462056baf2f73a6fad2754e1d049d,src/main/java/com/codecool/ccmsv2/controller/dao/MentorsDAO.java,7
tomato42/tlsfuzzer,uniquness_check,uniqueness_check,68621f3de9431c961990248d6f458a4630b9236b,scripts/test-dhe-key-share-random.py,197
tonihele/OpenKeeper,recource,resource,4da0854d9d8174a5ab8ecb15dbb2d86d6cd0de1a,src/toniarts/openkeeper/world/effect/EffectManager.java,85
tonsV2/Lift-Log-Backend,setWight,setWeight,bd31df64e14cc6ca1e69f5f1bb9b6d8b9faf2e40,src/main/java/dk/fitfit/liftlog/controller/HelloWorld.java,50
tonsV2/Lift-Log-Backend,getWight,getWeight,bd31df64e14cc6ca1e69f5f1bb9b6d8b9faf2e40,src/main/java/dk/fitfit/liftlog/domain/WorkoutSet.java,39
toot/toot2,getRelaseLaw,getReleaseLaw,e1743bc82f6c1bdd7cbbda1d57bcc49a1a967075,src/uk/org/toot/audio/dynamics/Limiter.java,30
TorSpider/TorSpider-Frontend,create_unqiue_id,create_unique_id,224b87c6390fe865031436fdfd8f379778ddd9c0,app/views/nodes.py,53
Tour-Track/Tour-Track,getNeighboringShowByName,getNeighboringSongByName,eefb09b8bbd705b2e0dd45835c85077f1aba8a99,server/API/Songs-api.js,23
Transitime/core,routeShartName,routeShortName,e43c718db00a36f27e5746bb50c5ea9566f9b7f7,mainProject/src/main/java/org/transitime/ipc/interfaces/ConfigInterface.java,42
trifork/deltazip-java,backwardsIterable,backwardIterable,9d0cd697bbfc23bc47b365ae3857a59f193a8b6d,src/main/java/com/trifork/deltazip/DeltaZip.java,134
trifork/deltazip-java,backwardsIterator,backwardIterator,9d0cd697bbfc23bc47b365ae3857a59f193a8b6d,src/main/java/com/trifork/deltazip/DeltaZip.java,143
trifork/deltazip-java,BackwardsIterator,BackwardIterator,9d0cd697bbfc23bc47b365ae3857a59f193a8b6d,src/main/java/com/trifork/deltazip/DeltaZip.java,382
triplea-game/triplea,internalePlayerListingChanged,internalPlayerListingChanged,f1340817bf9dc76d507d35f912ca32831d382975,src/games/strategy/engine/framework/startup/mc/ClientModel.java,399
tristan0x/hpcbench,Milisecond,Millisecond,999f6b10f53a7261a4abafd1f433d5bb26396746,hpcbench/api.py,49
t-tucker/assn2-soln,getIdentifer,getIdentifier,8c3223dbe8453b528a6476578a6d3f35fcdc80e8,src/main/java/ca/uvic/seng330/assn2/part1/Device.java,11
Tuccro/ImgSeek,asynk,async,ec231e4f776a6dfe1d53a404a59d94f8a115cc2e,app/src/main/java/com/tuccro/imgseek/utils/SearchLoader.java,10
turbanoff/maven-assembly-plugin,isConentModifyingOption,isContentModifyingOption,1e77d8cfac6a490f6a9f1755e53375836f5253f7,src/main/java/org/apache/maven/plugins/assembly/archive/task/AddDependencySetsTask.java,187
turbanoff/maven-assembly-plugin,commanndLinePropertiesInterpolator,commandLinePropertiesInterpolator,1e77d8cfac6a490f6a9f1755e53375836f5253f7,src/main/java/org/apache/maven/plugins/assembly/mojos/AbstractAssemblyMojo.java,894
Turistforeningen/Sherpa,set_consent_posponed_privacy_policy_date,set_consent_postponed_privacy_policy_date,5c459e656fbe6ed6a845750e0c9dba3c8de62b87,apps/user/views.py,1193
tutao/tutanota,_paymentMehthodField,_paymentMethodField,e3621dd2a6f7e574458c8e17773e967b77bab638,src/subscription/InvoiceViewer.js,146
tuxmobil/CampFahrplan,OnRefreshEventMarers,OnRefreshEventMarkers,3c90ef523374af3ac9923f718db5e2aa524dba5d,src/nerd/tuxmobil/fahrplan/congress/EventDetailFragment.java,243
TwistedTrashPandas/tempest-app,TranformManipulator,TransformManipulator,9363de048006160d51472847735643a1c2893d64,Assets/Scripts/Manipulators/TransformManipulator.cs,8
twpayne/go-kml,typ,_type,0c99796a8635f7f41fb19dd86859b1329e84966c,kml.go,754
twpayne/go-mbtiles,mbt,mbtr,83fb2c12294ec658a85965c2eda41f8ccf60287d,cmd/mbtiles-server/main.go,72
typetools/checker-framework,RuntimException,RuntimeException,2404131b4ef01befaab5a285eba258032aa1fe78,framework/src/org/checkerframework/framework/util/AnnotatedTypes.java,1426
ua-snap/mapventure-tools,accetableRange,acceptableRange,4bb772497368980bdb68429a48b9c080cc19b6a8,Barrow/barrow.py,112
uber/luma.gl,FUNC_SUBSTRACT,FUNC_SUBTRACT,75e03fc4d926a927e2b9f478d32730efd40c2ece,src/webgl-utils/constants.js,50
ubports/devices.ubuntu-touch.io,communityCevices,communityDevices,28dc4da8eccf54157d9608d5c63ea07661656f50,public/js/devices/api.js,6
udacity/node-kafka-adapter,creatMessageStreamForTopic,createMessageStreamForTopic,a167259f5210165822af24ff3a80c2ab21e5475b,dist/kafka_adapter.js,83
udayinfy/vaadin,encodeConenctorMap,encodeConnectorMap,d10e758c693d652dd5767ca53dab4bef52ff5a1a,client/src/com/vaadin/client/communication/JsonEncoder.java,202
UH-StudentServices/mystudies-myteaching-backend,thatRealisationPostionStudygroupsetIsNotReturned,thatRealisationPositionStudygroupsetIsNotReturned,ec421a9bf937cab059d5f1ab77660ca02d31f3bc,app/src/test/java/fi/helsinki/opintoni/web/rest/privateapi/EnrollmentResourceGetStudentCoursesTest.java,69
uikit/uikit,toggable,togglable,0ee63ee0f1233c2e5a107b7c0b718ae7c8c23a94,src/js/components/tooltip.js,15
uikit/uikit,Toggable,Togglable,0ee63ee0f1233c2e5a107b7c0b718ae7c8c23a94,src/js/core/accordion.js,7
Ultimaker/Uranium,startSlashWindowPhase,startSplashWindowPhase,f2de4135a9611956922c9772529fe1dab8a93c06,UM/Qt/QtApplication.py,133
UltimateChampion/repository,DateValidater,DateValidator,c10fcd8b96540bd1b5a4215489db5be35764c3af,Android/app_androidstudio/app/src/main/java/com/example/app/AccountRecordActivity.java,88
ultimate-pa/ultimate,getPreceedingProcedure,getPrecedingProcedure,f11f9b56091310189feb93dd259d8c85f899fd8a,trunk/source/AbstractInterpretationV2/src/de/uni_freiburg/informatik/ultimate/plugins/analysis/abstractinterpretationv2/algorithm/rcfg/FutureRcfgVariableProvider.java,155
umbraco/OurUmbraco,PacakgeDetails,PackageDetails,bc24b136ad8098eeb9477e598b978b3dc2c15134,OurUmbraco/Repository/Models/PackageDetails.cs,7
unguiculus/GCViewer,G1_YOUNG_MARK_STAC_FULL,G1_YOUNG_MARK_STACK_FULL,abe09dd93180be1693fa0a13f2d696ef0ec30cfb,src/main/java/com/tagtraum/perf/gcviewer/imp/DataReaderSun1_6_0G1.java,252
unicefuganda/rapidsms-edtrac,absenteeism_from,absenteeism_form,53f689152c4d5b814ac29f3cabca034a177afc45,education/test/test_absenteeism_form.py,19
UniQP/cgeo,getDestionationHistoryAdapter,getDestinationHistoryAdapter,9ce695e56f2126e5f45fd7a89066163d0d4654e3,main/src/cgeo/geocaching/NavigateAnyPointActivity.java,438
unitsofmeasurement/uom-se,InternalFormater,InternalFormatter,1c377ed73fc3bc72758ffda3df394c87afc3bea5,src/main/java/tec/uom/se/format/EBNFUnitFormat.java,256
unitsofmeasurement/uom-se,ExponentFormater,ExponentFormatter,1c377ed73fc3bc72758ffda3df394c87afc3bea5,src/main/java/tec/uom/se/format/ExponentFormatter.java,39
unixninja92/fred-staging,CyrptBucketType,CryptBucketType,4fb7f2e8d7b5f74468f05e0c387b35ccd3840e68,src/freenet/crypt/CryptBucketType.java,5
UNN-VMK-Software/agile-course-practice,canCalculateMultipleOperaionsInARow,canCalculateMultipleOperationsInARow,2c10104a7cf90470a64b22a327cd79686aa3e674,code/infix-to-postfix-notation-converter/Model/src/test/java/ru/unn/agile/InfixToPostfixNotationConverter/Model/InfixToPostfixNotationConverterTest.java,66
urbanairship/tessera,coments,comments,7d847bcd30667859c39118306752834769e8b243,Gruntfile.js,22
urielha/log4stash,RequestParmeters,RequestParameters,05786706b847ed55d897fd934f07bc7b2d0e504a,src/log4stash.Tests/Integration/ElasticSearchAppenderTests.cs,88
Urmi20/CloudComputing,spawn_one_instace,spawn_one_instance,ee286c831ba8098ba110d6d70051726e8ab2a0c0,management/adminhome.py,87
ursjoss/jcifs-ng,getRecieveBufferSize,getReceiveBufferSize,badcac278f0d4b170c4e8445d655714dc913b278,src/main/java/jcifs/smb/SmbTransportImpl.java,1275
usemarkup/JobQueueBundle,RecurringConsoleComandConfiguration,RecurringConsoleCommandConfiguration,f2a2a0a556d57a027d39fe2d05e9d179f339714e,Service/RecurringConsoleCommandReader.php,95
utatti/perfect-scrollbar,isActive,isAlive,e75db4ebe6b330423fa14b67de7264a75aa36ad6,src/lib/class-names.js,34
v1ctor/bolts,removeAllRu,removeAllTu,df4418f2ccf506cacdbdf009aa112efaa7b40140,src/main/java/ru/yandex/bolts/collection/CollectionF.java,304
vadimeisenbergibm/istio,glog,log,938a868089d13ca971327d96c1ef13d1f970d944,pilot/cmd/istioctl/inject.go,121
vadimjprokopev/XrayValidator,xrayQualityClassifiactionCallback,xrayQualityClassificationCallback,34d21093b83e48a90cd2d1c11941b1c99d2eb51c,classify.js,95
valeriebertin/mind-compiler,addControllerInterfae,addControllerInterface,f54091141e3525bf81c50009bb7cff082383f64b,adl-frontend/src/main/java/org/ow2/mind/adl/membrane/AttributeControllerADLLoaderAnnotationProcessor.java,59
Valiev/ribbon,RibbonExcecutionException,RibbonExecutionException,a8c8596b4ab7d8589e7ef6b8b93886d6f0cb543d,ribbon.py,114
vanashimko/MPP.Tracer,GeTraceResult,GetTraceResult,675581235e5cbfe48f15b61516f8465ed5fd018b,Tracer/ITracer.cs,12
Varal7/ticket-dependency-graph,addDependancy,addDependency,bff74b3824317c583cef662b227cb6188ddf4447,src/graphHandler.js,28
Varomir/ContainerizedSpringBootApps,controler,controller,bedcceb45ea58d747799c67a36cfcb7880bc3c79,src/main/java/org/mycompany/controller/EmployeeController.java,0
Varomir/ContainerizedSpringBootApps,EmployeeControler,EmployeeController,bedcceb45ea58d747799c67a36cfcb7880bc3c79,src/main/java/org/mycompany/controller/EmployeeController.java,10
varunn12/Reweyou,SinglePostAcitivty,SinglePostActivity,1ee790138ba21afde5d08eafdcea6adaf7ac9443,app/src/main/java/in/reweyou/reweyou/fragment/SinglePostFragment.java,139
vburenin/firempq,PQFacade,QFacade,dcb6ac295a5ef34df3ae489ff07cc68c896e2301,queue_facade/queue_facade.go,59
vc3-project/vc3-client,tm_day,tm_mday,a7a5971b66ec9ad21c096b60dc1d0bc18a61681c,setup.py,28
vdust/node-gosgf-lib,strinfigy,stringify,969dcfb20676e675d38a23baa016d09ff9b25eb9,lib/intersection.js,136
Vedeshkin/ChartConverter,FilerParser,FileParser,0d015c8e87528eb3a83515ef1d495c9dc1f18617,src/main/java/com/github/vedeshkin/chartconverter/FileParser.java,7
vehicle-history/npm-vehicle-history-model,CarRegistrationyResolver,CarRegistrationResolver,3f575300f99b7d641a6168e788a079ab33762bc3,index.js,57
vehicle-history/npm-vehicle-history-model,carRegistrationyResolver,carRegistrationResolver,3f575300f99b7d641a6168e788a079ab33762bc3,test/resolver/carRegistrationResolverrTest.js,30
VenueDriver/screen-driver,expotrs,exports,dbb478ae691649ccd6504dc9f045f1ee7e1d2869,api/services/shared-resources-service/src/helpers/client_url_utils.js,15
verdantpath/geolocation-api-script,getCurrentPostition,getCurrentPosition,a4de1dc60e2dffd01aca489b861cd26e447afe15,js/geolocation.js,5
vetzki/inputmethods_LatinIME,wordPreperty,wordProperty,0befbf8289539971d2d4dcb1af24283feb5c0b0a,java/src/com/android/inputmethod/latin/BinaryDictionary.java,416
vfro/monitor,aquiredLock,acquiredLock,ce19961787632ea149746ead692299ead82a631c,src/main/java/com/github/vfro/Monitor.java,232
vicanso/koa-simple-session,defaultErrorHanlder,defaultErrorHandler,238a378db11f237984fcf8b2b6544d7bf5257a4f,lib/session.js,35
vigevenoj/quakes,indxe,index,072671244ed725a7a45d6ac27b3a463470d2a72a,src/main/java/com/sharkbaitextraordinaire/quakes/core/LocationUpdateMapper.java,11
vigilo/vigigraph,overlay,overlap,5a06dfb4a0377a26f2682e670a32df2162c41943,vigigraph/public/js/graph.js,182
vijaykakadiya/OpenTripPlanner-for-Android,map_markers_warning_live_upates_on_time,map_markers_warning_live_updates_on_time,6cc0e0b2681310c54c0d0d6732f9e45bc440fcdd,opentripplanner-android/src/main/java/edu/usf/cutr/opentripplanner/android/fragments/MainFragment.java,4127
vijaykakadiya/OpenTripPlanner-for-Android,map_markers_warning_live_upates_late_arrival,map_markers_warning_live_updates_late_arrival,6cc0e0b2681310c54c0d0d6732f9e45bc440fcdd,opentripplanner-android/src/main/java/edu/usf/cutr/opentripplanner/android/fragments/MainFragment.java,4132
vijaykakadiya/OpenTripPlanner-for-Android,map_markers_warning_live_upates_early_arrival,map_markers_warning_live_updates_early_arrival,6cc0e0b2681310c54c0d0d6732f9e45bc440fcdd,opentripplanner-android/src/main/java/edu/usf/cutr/opentripplanner/android/fragments/MainFragment.java,4138
Viktor19764/javalessons,oojectTest,objectTest,ff2d49dc7393c501e3784b7594fbb5e5e54acfba,src/lesson14/Demo.java,17
viktorrr/NbuReservationSystem,OrganaiserId,OrganizerId,c5f2fb8575f8464277a6ed8a091d0ecf2999faad,Data/NbuReservationSystem.Data.Models/Reservation.cs,34
viktorrr/NbuReservationSystem,Organiser,Organizer,c5f2fb8575f8464277a6ed8a091d0ecf2999faad,Data/NbuReservationSystem.Data.Models/Reservation.cs,37
vintenove/microscope,commentName,commenterName,1fb51c15a392f1fc2f6c3815e6c7271344c7d406,lib/collections/notifications.js,9
vitalii-dmytruk/ConfLab,conotroller,controller,e0ca8306e0a066d285d602de6c95a4a36c0fcc3b,src/main/java/com/intelliarts/conflab/core/controller/StageController.java,0
vjuranek/queue-cleanup-plugin,queueclenup,queuecleanup,a2158a2de6361c48fcfb56ec689d343730d41635,src/main/java/org/jenkinsci/plugins/queuecleanup/QueueCleanup.java,0
vkvashin/jbs,Satement,Statement,76a000d8901028d2caf54875343293aff4e07c4f,src/org/jb/ast/api/DeclStatement.java,11
vladox/swisspost-odoo-yellowcube,product_tpml_id,product_tmpl_id,ae225e4503ee6032a691f83140b7b1108c50ca7d,pc_connect_master/product_product_ext.py,175
vmware/pyvcloud,virtual_hardwire_section,virtual_hardware_section,0057195c214d16ba456e6058bff476593980ac2f,pyvcloud/vcd/vdc.py,241
vneacsu/MachineLearning-TU-Wien-WS15-16,registerknnEvaluationsConsummer,registerknnEvaluationsConsumer,780a340f38271bc644facd4aa9b5bc64801c632c,src/main/java/ws15/ml/a4/KnnEvaluator.java,26
vnjotose/bitstarter,reqdFileSync,readFileSync,22e46982f6f8affa0fa69906ff049b528f8133ec,web.js,5
VodafoneGlobalServices/vodafone-android-sdk,MaximumTresholdChecker,MaximumThresholdChecker,e1f572a725f29c9c03ad6fe6b4e47a50f45512d1,sdk/src/main/java/com/vodafone/global/sdk/VodafoneManager.java,79
voidbrained/pylearn,training_succeded,training_succeeded,a9b723f8746a3b77b430c0b23cbbdeac2360bbfa,pylearn2/train.py,126
votdev/ceph,NoOrchesrtatorConfiguredException,NoOrchestratorConfiguredException,c39b19f43c2b54e626ef08ed7a8d9acc23aa301e,src/pybind/mgr/dashboard/services/orchestrator.py,24
voxable-labs/burner-sms-api-ai-slackbot,burnerMesageRegex,burnerMessageRegex,3466bde668c39c72bced5d341b562978a59fc15a,src/index.js,72
Voxalia/Voxalia,TIN_ORE_SPARE,TIN_ORE_SPARSE,e5589ad0b02e0e77f5bbbe2802220c1781a6eef0,Voxalia/ServerGame/WorldSystem/SimpleGenerator/SimpleGeneratorCore.cs,31
vsmadhu/PutnamWSUKEY,getFolderWithGuid_resturnsFolderThatSummarizesFundsOfContents,getFolderWithGuid_returnsFolderThatSummarizesFundsOfContents,124f248075bb099787dee3c35c09a67e5c6ec750,web_service/src/test/java/com/putnam/gridTool/restapi/binder/BinderControllerTest.java,309
vuetifyjs/vuetify,inputDeterminate,inputDeterminant,894b778f16e1ce313377c46d956e1737c7c370e3,src/components/forms/Checkbox.js,45
vwaurich/OMVis,_simSettingscAct,_simSettingsAct,11820a9238b2f1038e6874ed3dfc2d39fd121577,include/View/OMVisViewer.hpp,289
waxe/waxe.xml,_get_html_render,_get_html_renderer,ed03217f740c3d2444f725ae43dd8b872e8316d0,waxe/xml/views/editor.py,333
wazo-pbx/wazo-webhookd,subscription_id,subscription_uuid,9c31e4152206d644ec0f2349bd8074bc571665b4,wazo_webhookd/plugins/subscription/resource.py,41
